file_id,tipo,forma,año,autor/a,tema,keywords,path_original,Crecimiento Balanceado,Crecimiento Endógeno,Crecimiento de Largo Plazo,Convergencia Absoluta,Convergencia Condicional,Desarrollo Económico,Modelo AK,Modelo de Ramsey,Modelo de Solow-Swan,Modelo de Uzawa-Lucas,Acelerador Flexible,Ajuste Abultado (Lumpy Adjustment),Capital Físico,Capital Humano,Costo de Usuario del Capital,Costos de Ajuste (Convexos / No Convexos),Costos Fijos de Ajuste,Inversión,Irreversibilidad Parcial,Modelo de Calvo,Modelo Neoclásico de Inversión,Modelos Ss,Stock de Capital,Teoría de la q de Tobin,Teoría del Acelerador,Ahorro por Precaución,CAPM-Consumo,Consumidores Hand-to-Mouth,Consumo,Descuento Hiperbólico (Present Bias),Equivalencia Ricardiana,Hipótesis del Ingreso Permanente (PIH),Propensión Marginal a Consumir,Puzzle del Riesgo Accionario,Restricciones de Liquidez,Suavizamiento del Consumo,Tasa de Ahorro,Teoría del Ciclo de Vida (LCT),Condición de No Flojeo (NSC),Curva de Beveridge,Desempleo Involuntario,Estrechez del Mercado Laboral,Función de Pareo (Matching),Modelo de Mortensen-Pissarides (DMP),Modelo de Shapiro-Stiglitz,Monitoreo Imperfecto,Salarios de Eficiencia,Vacantes,Bienes Intermedios (Variedad de Productos),Destrucción Creativa,Difusión Tecnológica,Economía de las Ideas,I+D (Investigación y Desarrollo),Innovación,Modelo de Romer (1990),Modelos Schumpeterianos,Patentes,Productividad Total de los Factores (PTF),Progreso Tecnológico,Spillovers de Conocimiento,Tecnología (Harrod/Hicks Neutral),Acelerador Financiero,Asimetrías de Información,Bienes Públicos Productivos,Capacidad del Estado,Colateral,Contrato de Deuda,Fricciones Financieras,Flujo de Caja,Gasto Público,Impuestos (Corporativos / Suma Alzada),Instituciones,Poder de Mercado / Monopolio,Racionamiento del Crédito,Riesgo Moral,Selección Adversa,Subsidios (Inversión / I+D),Suavizamiento de Impuestos (Tax Smoothing),Teorema de Modigliani-Miller,Verificación de Estado Costosa,Camino Aleatorio (Random Walk),Condición de Transversalidad,Condiciones de Inada,Diagramas de Fase,Ecuación de Bellman,Ecuación de Euler,Equilibrio (Competitivo / Descentralizado),Equilibrio Centralizado (Planificador Social),Estado Estacionario,Expectativas Racionales,Filtro Hodrick-Prescott (HP),Función de Impulso-Respuesta (IRF),Operador de Rezago,Procesos ARIMA,Series de Tiempo,Volatilidad
10,Teoria,examen,No encontrado,Eduardo Engel,[],[],./data/macroeconomia/2024/Engel/control2.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Practico,desconocido,2024,Agustín Farías Lobo,"['Costos de Ajuste (Convexos / No Convexos)', 'Inversión', 'Stock de Capital', 'Modelo de Calvo']","['Costos no convexos de ajuste', 'IRF', 'Modelo de Calvo']",./data/macroeconomia/2024/Engel/Compilado de ejercicios.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Practico,desconocido,2024,Eduardo Engel,"['Modelo ARMA', 'Ahorro por Precaución', 'Consumidores Hand-to-Mouth', 'Curva de Beveridge', 'Costos de Ajuste (Convexos / No Convexos)', 'Costos Fijos de Ajuste', 'Modelos Ss', 'Función de Pareo (Matching)', 'Capital Humano']","['AR(1)', 'AR(2)', 'ARMA(2,1)', 'Ahorro por precaución', 'Consumidores Hand-to-mouth', 'Curva de Beveridge', 'Costos de ajuste convexos', 'Costos de ajuste no convexos', 'Costos fijos de ajuste', 'Modelos SS', 'Función de matching', 'Kaplan, Violante y Weidner (2014)', 'Ecuación de Bellman']",./data/macroeconomia/2024/Engel/control4.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Teoria,examen,2024,Agustín Farías Lobo,[],[],./data/macroeconomia/2024/Engel/control5.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Teoria,desconocido,No encontrado,No encontrado,[],[],./data/macroeconomia/2024/Engel/c4_algoparecidoapauta.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Practico,solemne,2024,Eduardo Engel,"['Modelo de Shapiro-Stiglitz', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Desempleo Involuntario', 'Salarios de Eficiencia', 'Vacantes']","['Bono de garantía (labor markets)', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Condición de No Flojeo (No Shirking Condition - NSC)', 'Impuesto de suma alzada', 'Negociación a la Nash', 'Salarios de eficiencia']",./data/macroeconomia/2024/Engel/PSolemne.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Practico,desconocido,2024,Eduardo Engel,"['Modelo de Shapiro-Stiglitz', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Desempleo Involuntario', 'Salarios de Eficiencia', 'Vacantes']","['Bono de garantía (labor markets)', 'Condición de No Flojeo (No Shirking Condition - NSC)', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Impuesto de suma alzada', 'Negociación a la Nash', 'Salarios de eficiencia']",./data/macroeconomia/2024/Engel/c5_algoparecidoapauta.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Practico,examen,2024,Eduardo Engel,"['Equivalencia Ricardiana', 'Ahorro por Precaución', 'Suavizamiento del Consumo', 'Consumo']","['Camino aleatorio (Random Walk)', 'Modelo de equivalencia cierta', 'Ecuación de Euler (Consumo)', 'Expectativas racionales', 'MA(1)', 'AR(1)', 'Ahorro por precaución', 'Aversión absoluta al riesgo (CARA)', 'Shocks', 'Ingreso permanente de Friedman (PIH)', 'Consumidores', 'Consumo', 'Ecuación de Bellman']",./data/macroeconomia/2024/Engel/control3.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Practico,guia,2024,Eduardo Engel,[],"['MA(1)', 'Expectativas racionales', 'camino aleatorio', 'respuesta al impulso unitario', 'función de autocorrelación']",./data/macroeconomia/2024/Engel/Guías/630_guia_5_enunciado_2024.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Practico,guia,2024,Eduardo Engel,"['Ecuación de Euler', 'Equivalencia Ricardiana', 'Ahorro por Precaución', 'Modelo de Ramsey', 'Ecuación de Bellman']","['Ecuación de Euler (Consumo)', 'Equivalencia cierta', 'Ahorro por precaución', 'Modelo de Ramsey', 'Ecuación de Bellman', 'Camino aleatorio (Random Walk)', 'MA(1)', 'AR(1)', 'Expectativas racionales', 'Consumidores', 'Consumo', 'Ingreso permanente de Friedman (PIH)', 'Función de utilidad', 'Condiciones de primer orden', 'Ahorro', 'Variables de estado', 'Variables de decisión', 'Condición de transversalidad', 'Condición de No Flojeo (No Shirking Condition - NSC)', 'Condición de optimalidad', 'Aversión absoluta al riesgo (CARA)']",./data/macroeconomia/2024/Engel/Guías/630_guia_5_solucion_2024.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Practico,guia,2024,Eduardo Engel,"['Costos de Ajuste (Convexos / No Convexos)', 'Costos Fijos de Ajuste', 'Inversión', 'Stock de Capital', 'Modelo Neoclásico de Inversión', 'Teoría de la q de Tobin', 'Capital Físico', 'Estado Estacionario', 'Diagramas de Fase', 'Subsidios (Inversión / I+D)', 'Modelo de Ajuste Parcial']","['Costos de ajuste', 'Costos convexos de ajuste', 'Costos no convexos de ajuste', 'Modelo q', 'depreciación', 'Método Hamiltoniano', 'estado estacionario', 'diagrama de fase', 'Modelo de ajuste parcial', 'Función de Impulso-Respuesta (IRF)', 'AR(1)', 'AR(2)', 'Modelos Ss', 'shock-tipo-MIT', 'Costo de Usuario del Capital', 'Subsidio a la inversión', 'Capital']",./data/macroeconomia/2024/Engel/Guías/Pauta_guia_2_macro_I.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Practico,guia,2024,Eduardo Engel,"['Descuento Hiperbólico (Present Bias)', 'Restricciones de Liquidez', 'Ahorro por Precaución', 'Equivalencia Ricardiana', 'Suavizamiento del Consumo']","['Modelo de Ramsey', 'Suavizamiento de Impuestos (Tax Smoothing)', 'Consumo', 'Ahorro por precaución', 'Equivalencia Ricardiana', 'Camino aleatorio (Random Walk)', 'Series de tiempo', 'Gasto Público', 'Deuda pública', 'Barro (2006)']",./data/macroeconomia/2024/Engel/Guías/630_guia_1_2024.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Teoria,guia,2024,Eduardo Engel,"['Series de Tiempo', 'Modelos ARMA', 'Expectativas Racionales', 'Hipótesis del Ingreso Permanente (PIH)', 'Teoría del ciclo de vida (LCT)', 'Ahorro por Precaución', 'Restricciones de Liquidez', 'Suavizamiento del Consumo', 'Acelerador Flexible', 'Modelo Neoclásico de Inversión', 'Teoría de la q de Tobin', 'Costos de Ajuste (Convexos / No Convexos)', 'Costos Fijos de Ajuste', 'Modelos Ss', 'Salarios de eficiencia', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Desempleo Involuntario', 'Filtro Hodrick-Prescott (HP)', 'Ecuación de Euler', 'Condición de Transversalidad', 'Equilibrio (Competitivo / Descentralizado)', 'Expectativas Racionales', 'Capital Humano', 'Capital Físico', 'Inversión', 'Consumo', 'Tasa de Ahorro', 'Propensión Marginal a Consumir', 'Equivalencia Ricardiana', 'Descuento Hiperbólico (Present Bias)', 'Impuestos (Corporativos / Suma Alzada)', 'Ajuste Abultado (Lumpy Adjustment)', 'Irreversibilidad Parcial']","['Modelos ARMA', 'Camino aleatorio (Random Walk)', 'Expectativas racionales', 'Hipótesis del Ingreso Permanente (PIH)', 'Teoría del ciclo de vida (LCT)', 'Ahorro por precaución', 'Restricciones de liquidez', 'Suavizamiento del consumo', 'Acelerador flexible (Clark, 1944; Koyck, 1954)', 'Modelo neoclásico (Jorgenson, 1963; Hall y Jorgenson, 1967)', ""Teoría de la Q (Tobin's q)"", 'Costos convexos de ajuste', 'Costos no convexos de ajuste', 'Modelos Ss', 'Salarios de eficiencia', 'Modelo de Mortensen-Pissarides (DMP) model', 'Curva de Beveridge', 'Filtro Hodrick-Prescott (HP Filter)', 'Ecuación de Euler (Consumo)', 'Condición de transversalidad', 'Equilibrio (Competitivo / Descentralizado)', 'Expectativas racionales', 'Capital humano', 'Capital físico', 'Inversión', 'Consumo', 'Tasa de ahorro', 'Propensión Marginal a Consumir (MPC)', 'Equivalencia Ricardiana (Ricardian Equivalence)', 'Descuento Hiperbólico (Present Bias)', 'Impuestos', 'Ajuste Abultado (Lumpy Adjustment)', 'Irreversibilidad Parcial (Partial irreversibility)']",./data/macroeconomia/2024/Engel/Guías/630_guia_2_enunciado_2024.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
23,Teoria,guia,No encontrado,No encontrado,"['Economía de las Ideas', 'Progreso Tecnológico', 'Crecimiento Endógeno', 'Modelo de Romer (1990)', 'Bienes Intermedios (Variedad de Productos)', 'Destrucción Creativa', 'Innovación', 'I+D (Investigación y Desarrollo)', 'Patentes', 'Poder de Mercado / Monopolio', 'Subsidios (Inversión / I+D)', 'Capital Humano']","['Aghion-Howitt model (1992)', 'Ahorro', 'Asimetrías de información', 'Bienes intermedios', 'Bienes públicos productivos', 'Capacidad del Estado', 'Competencia (Schumpeterian)', 'Conocimiento / Tecnología (T)', 'Costo fijo inicial (ideas)', 'Costo marginal (ideas)', 'Crecimiento endógeno', 'Crecimiento de largo plazo', 'Destrucción creativa', 'Efecto de apropiabilidad', 'Empresas en el sector de I+D', 'Equilibrio descentralizado (R&D)', 'Externalidades', 'Innovación', 'Innovación tecnológica', 'Inversión', 'I&D privado (R&D)', 'Modelo AK', 'Modelo de Romer (1990)', 'Modelos Schumpeterianos', 'Monopolio perpetuo', 'No rival (public goods)', 'No rivalidad de las ideas', 'Patente', 'Poder de mercado', 'Problemas de apropiabilidad', 'Progreso tecnológico', 'Progreso tecnológico endógeno', 'Productividad de investigación futura (spillovers)', 'Romer (1986)', 'Romer (1990)', 'Spillovers de Conocimiento', 'Subsidios a la investigación', 'Tecnología']",./data/macroeconomia/2024/Engel/Guías/630_guia_4_enunciado_2024.pdf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Teoria,guia,No encontrado,No encontrado,"['Destrucción Creativa', 'Economía de las Ideas', 'Innovación', 'Modelos Schumpeterianos', 'Progreso Tecnológico', 'Bienes Intermedios (Variedad de Productos)']","['Agentes optimizantes', 'Asimetrías de información', 'Bienes intermedios', 'Bienes públicos productivos', 'Capital', 'Competencia perfecta', 'Consumo', 'Costo marginal (ideas)', 'Crecimiento endógeno', 'Crecimiento de largo plazo', 'Destrucción creativa', 'Ecuación de Bellman', 'Equilibrio (Competitivo / Descentralizado)', 'Expectativas racionales', 'Función de producción Cobb-Douglas', 'Innovación', 'Innovación tecnológica', 'Inversión', 'Modelo Schumpeteriano', 'Modelos Schumpeterianos', 'Monopolio', 'Poder de Mercado / Monopolio', 'Progreso tecnológico', 'Rendimientos constantes de capital a nivel agregado']",./data/macroeconomia/2024/Engel/Guías/630_guia_3_enunciado_2024.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Practico,clase,No encontrado,No encontrado,"['Modelo de Ramsey', 'Modelo de Mortensen-Pissarides (DMP)', 'Costos de Ajuste (Convexos / No Convexos)', 'Ahorro por Precaución', 'Restricciones de Liquidez', 'Capital Humano', 'Modelo Neoclásico de Inversión', 'Capital Físico', 'Inversión', 'Suavizamiento del Consumo', 'Consumo', 'Tasa de Ahorro', 'Salarios de Eficiencia', 'Desempleo Involuntario', 'Curva de Beveridge', 'Vacantes', 'Bienes Intermedios (Variedad de Productos)']","['Ecuación de Bellman', 'Procesos ARIMA', 'AR(1)', 'Equivalencia cierta', 'Costos cuadráticos de ajuste', 'Ahorro por precaución', 'Restricciones de liquidez', 'Costos de ajuste', 'Diagramas de fase', 'Curva de Beveridge']",./data/macroeconomia/2024/Engel/Apuntes/APUNTE_MACRO_1_ENGEL.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Practico,clase,2025,Eduardo Engel,"['Series de Tiempo', 'Consumo', 'Inversión', 'Desempleo', 'Diagramas de Fase', 'Modelos de búsqueda y pareo', 'Programación dinámica estocástica', 'Hipótesis del Ingreso Permanente (PIH)', 'Ahorro por Precaución', 'Restricciones de Liquidez', 'Descuento Hiperbólico (Present Bias)', 'Modelo neoclásico', 'Costos convexos de ajuste', 'Teoría de la q de Tobin', 'Costos no convexos de ajuste', 'Modelos Ss', 'Irreversibilidad Parcial', 'Restricciones financieras', 'Salarios de Eficiencia', 'Modelo de Mortensen-Pissarides (DMP)', 'Modelo de Shapiro-Stiglitz']","['Series de tiempo', 'Consumo', 'Inversión', 'Desempleo', 'Diagramas de fase', 'Modelos de búsqueda y pareo', 'Programación dinámica estocástica', 'Equivalencia cierta', 'Hipótesis del ingreso permanente', 'Ahorro por precaución', 'Restricciones de liquidez', 'Descuento hiperbólico', 'Déficits', 'Modelo neoclásico', 'Costos convexos de ajuste', 'q de Tobin', 'Costos no convexos de ajuste', 'Reglas Ss', 'Irreversibilidad', 'Restricciones financieras', 'Salarios de eficiencia', 'Modelo de Shapiro-Stiglitz', 'Modelo de Diamond-Mortensen-Pissarides', 'Filtro de Hodrick-Prescott', 'Expectativas racionales', 'Fluctuaciones económicas']",./data/macroeconomia/2025/Céspedes/Clases/Clases_La_Economia_de_las_Ideas_2025.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
